Name,Type,Slot,Stats,Classes,Races,Effect,WT,Size,Magic Item,Lore Item,No Drop,30d Avg,90d Avg,All Time Avg
Dark Muslin Gloves,,,,DRU MNK NEC WIZ MAG ENC,ALL except HEF DWF HFL,,,,True,False,False,,,,,
Dark Runed Gauntlets,,,STR: +2  DEX: +1  STA: +1  INT: +2  AGI:+1  MANA: +10,SHD,ALL,,,,True,False,True,,,,,
Darkforge Gauntlets,,,DEX: +2 SV MAGIC: +5,SHD,HUM ERU DEF TRL OGR GNM,,,,True,True,False,,,,,
Dazzling Gloves,,,INT: +10  AGI: +10  MANA: +35 SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +3  SV POISON: +3,ENC,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Deceiver's Gauntlets,,,STR: +3  DEX: +1  STA: +1  AGI: +5 SV MAGIC: +2,ROG,ALL except ERU HIE TRL OGR IKS,,,,True,False,True,,,,,
Deepwater Gauntlets,,,,PAL,ALL except IKS,Cancel Magic,,,True,True,False,,,,,
Donal's Gauntlets of Mourning,,,,CLR,ALL except IKS,Armor of Faith,,,True,True,False,,,,,
Do`Vassir`s Gauntlets of Might,,,STR: +20  DEX: +15  STA: +15  CHA: +15  WIS: +15  INT: +15  AGI: +15  HP: +100  MANA: +100 SV FIRE: +10  SV DISEASE: +10  SV COLD: +10  SV MAGIC: +10  SV POISON: +10,ALL except NEC WIZ MAG ENC,ALL,,,,True,True,True,,,,,
Drakkel Plate Gauntlets,,,STA: +1,WAR CLR PAL SHD BRD,BAR TRL OGR,,,,False,False,False,,,,,
Drakkel Wolfhide Gloves,,,HP: +10,ALL,ALL,,,,True,False,False,,,,,
Dreadscale Gauntlets,,,DEX: +4  INT: +2 SV MAGIC: +5,SHD,IKS,,,,True,True,False,,,,,
Dusty Bloodstained Gloves,,,MANA: +25,NEC WIZ MAG ENC,ALL,,,,True,False,False,,,,,
Dusty Burlap Gloves,,,,ALL,ALL except DWF HFL GNM,,,,False,False,False,,,,,
Dwarven Chain Gloves,,,SV FIRE: +2,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except BAR ERU TRL OGR IKS,,,,False,False,False,,,,,
Dwarven Plate Gauntlets,,,SV FIRE: +4,WAR CLR PAL,DWF HFL GNM,,,,True,False,False,,,,,
Dwarven Plate Gauntlets (Enchanted Imbued),,,STR: +4  STA: +4  WIS: +4 SV FIRE: +4  SV MAGIC: +4,WAR CLR PAL,DWF HFL GNM,,,,True,False,False,,,,,
Elder Spiritist's Gauntlets,,,,DRU,HUM ELF HEF HFL,Snare,,,True,True,False,,,,,
Electrum Full Plate Gauntlets,,,,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,False,False,False,,,,,
Elf-Hide Gloves,,,DEX: +5  AGI: +5,BRD ROG,ALL,,,,True,False,False,,,,,
Elf-hide Gloves,,,DEX: +5  AGI: +5,BRD ROG,ALL,,,,True,False,False,,,,,
Elven Chainmail Gloves,,,,ALL except SHD MNK SHM NEC,ELF HIE HEF,,,,False,False,False,,,,,
Enchanted Dwarven Plate Gauntlets,,,STR: +4  STA: +4 SV FIRE: +4  SV MAGIC: +4,WAR CLR PAL SHD,DWF HFL GNM,,,,True,False,False,,,,,
Enchanted Elven Chainmail Gloves,,,WIS: +2  INT: +2 SV MAGIC: +2,ALL except SHD MNK SHM NEC,ELF HIE HEF,,,,False,False,False,,,,,
Enchanted Full Plate Gauntlets (electrum),,,DEX: +4 SV MAGIC: +3,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,True,False,False,,,,,
Enchanted Full Plate Gauntlets (gold),,,CHA: +4 WIS: +2 SV DISEASE: +2,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,True,False,False,,,,,
Enchanted Full Plate Gauntlets (platinum),,,STR: +2  INT: +4,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,True,False,False,,,,,
Enchanted Full Plate Gauntlets (silver),,,STA: +4  AGI: +3,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,True,False,False,,,,,
Enchanted Gloves,,,,ENC,HUM ERU HIE DEF GNM,,,,True,True,True,,,,,
Enchanted Kelp Gauntlets,,,WIS: +9,ALL except NEC WIZ MAG ENC,ALL,,,,True,True,True,,,,,
Enchanted Teir`Dal Chain Gloves,,,WIS: +2  INT: +2 SV MAGIC: +2,WAR CLR SHD BRD ROG NEC WIZ MAG ENC,DEF HEF,,,,False,False,False,,,,,
Eroded Leather Gloves,,,,DRU MNK,ALL,,,,True,True,True,,,,,
Etched Iron Gauntlets,,,SV MAGIC: +1,WAR CLR PAL SHD BRD,ALL except DWF TRL OGR HFL GNM IKS,,,,False,False,False,,,,,
Ethereal Mist Gauntlets,,,DEX: +5  INT: +5 SV FIRE: +7,CLR,HUM ERU HIE DEF DWF HFL GNM,,,,True,False,True,,,,,
Faydark Ringmail Gloves,,,CHA: +2,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except TRL OGR,,,,False,False,False,,,,,
Field Plate Gauntlets,,,,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,False,False,False,,,,,
Fine Plate Gauntlets,,,,WAR CLR PAL SHD BRD,ALL except DWF TRL OGR HFL GNM IKS,,,,False,False,False,,,,,
Fist of the Golden Star,,,STR: +7  DEX: +2  STA: +2  AGI: +2  HP: +35 SV FIRE: +1  SV DISEASE: +1  SV COLD: +1  SV MAGIC: +1  SV POISON: +1,MNK,HUM IKS,,,,True,False,True,,,,,
Fist of the Grand Master,,,STR: +7  STA: +2  AGI: +2  HP: +35 SV FIRE: +1  SV DISEASE: +1  SV COLD: +1  SV MAGIC: +1  SV POISON: +1,MNK,HUM IKS,,,,True,False,True,,,,,
Fist of the Silver Moon,,,STR: +7  STA: +2  AGI: +2  HP: +35 SV FIRE: +1  SV DISEASE: +1  SV COLD: +1  SV MAGIC: +1  SV POISON: +1,MNK,HUM IKS,,,,True,False,True,,,,,
Fist of the White Lotus,,,STR: +14  STA: +3  AGI: +3  HP: +35 SV FIRE: +2  SV DISEASE: +2  SV COLD: +2  SV MAGIC: +2  SV POISON: +2,MNK,HUM IKS,,,,True,False,True,,,,,
Flayed Paebala Gloves,,,DEX: +15 SV FIRE: +5  SV DISEASE: +5  SV COLD: +5  SV MAGIC: +5  SV POISON: +5,ALL except WIZ MAG ENC,ALL,,,,True,True,True,,,,,
Forest Stalker's Gauntlets,,,STR: +2  DEX: +1  STA: +3  WIS: +2  AGI: +1  MANA: +10 SV MAGIC: +2,RNG,HUM ELF HEF HFL,,,,True,False,True,,,,,
Frosted Gloves,,,INT: +4 SV COLD: +10,ALL,ALL,,,,True,True,False,,,,,
Gauntlets of Brute Strength,,,STR: +8,WAR,HUM BAR ELF DEF HEF TRL OGR,,,,True,True,False,,,,,
Gauntlets of Dragon Slaying,,,STR: +9  WIS: +9  INT: +9  HP: +75  MANA: +75 SV FIRE: +9  SV DISEASE: +9  SV COLD: +9  SV MAGIC: +9  SV POISON: +9 Haste: +41%  ,ALL,ALL,,,,True,True,True,,,,,
Gauntlets of Fiery Might,,,STR: +7  DEX: +7  STA: +7 SV DISEASE: +7  SV POISON: +7,WAR PAL RNG SHD MNK BRD ROG,ALL,,,,True,False,False,,,,,
Gauntlets of Forbidden Rites,,,CHA: +7  AGI: +2  MANA: +40 SV MAGIC: +2  SV POISON: +1,CLR,HUM ERU HIE DEF DWF HFL GNM,,,,True,False,True,,,,,
Gauntlets of Iron Tactics,,,STR: +7  DEX: +7  CHA: -5  WIS: +7,CLR DRU SHM,ALL,,,,True,True,False,,,,,
Gauntlets of Mortality,,,STR: +15  DEX: +9  STA: -7  CHA: -4 SV FIRE: -5  SV DISEASE: -5  SV COLD: -5  SV MAGIC: -5  SV POISON: -5,ALL,ALL,,,,True,True,False,,,,,
Gauntlets of Potence,,,STR: +15,ALL,ALL,,,,True,True,False,,,,,
Gauntlets of Power,,,STR: +5  HP: +20,WAR CLR PAL SHD BRD,ALL,,,,True,True,False,,,,,
Gauntlets of Ro,,,DEX: +6 SV POISON: +10,PAL,HUM ERU HIE HEF DWF HFL GNM,,,,True,True,False,,,,,
Gauntlets of Stability,,,STA: +2  CHA: +7  MANA: +40 SV FIRE: +1  SV MAGIC: +2,CLR,ALL except BAR HEF TRL OGR IKS,,,,True,False,True,,,,,
Gauntlets of the Ardent,,,AGI: +5 SV COLD: +5,CLR,ALL except BAR ELF TRL OGR IKS,,,,True,True,False,,,,,
Gauntlets of the Black,,,STR: +4  WIS: +3,WAR CLR PAL SHD BRD,ALL,,,,True,True,False,,,,,
Gauntlets of the Myrmidon,,,DEX: +8  HP: +90,WAR,ALL,,,,True,False,True,,,,,
Gauntlets of the Righteous,,,STR: +2  STA: +1  WIS: +4  HP: +15 SV FIRE: +2,PAL,HUM ERU HIE HEF DWF HFL GNM,,,,True,True,True,,,,,
Gauntlets of the Untamed,,,STR: +3  STA: +1  WIS: +5  HP: +10  MANA: +10 SV MAGIC: +4,RNG,HUM ELF HEF HFL,,,,True,True,True,,,,,
Gauntlets of Twilight,,,STR: +4  DEX: +3  STA: +3  CHA: +3  AGI: +3  HP: +15 SV FIRE: +2  SV COLD: +2  SV MAGIC: +2,BRD,HUM ELF HEF,,,,True,False,True,,,,,
Gem Inlaid Gauntlets,,,DEX: +3  STA: +3,ALL,ALL,,,,True,True,False,,,,,
Giant Scalemail Gauntlets,,,STR: +1  WIS: +1,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except DWF HFL GNM,,,,True,False,False,,,,,
Giant Scalemail Gloves,,,WIS: +1  INT: +1,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except DWF HFL GNM,,,,True,False,False,,,,,
Gleaming Gloves,,,,ENC,HUM ERU HIE DEF GNM,,,,False,True,False,,,,,
Gloves of Bladecalling,,,STA: +5  INT: +5  MANA: +50,MAG,ALL,Sword of Runes,,,True,True,True,,,,,
Gloves of Conjuration,,,INT: +9  AGI: +9  HP: +15  MANA: +20 SV FIRE: +2  SV DISEASE: +2  SV COLD: +2  SV MAGIC: +1  SV POISON: +2,MAG,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Gloves of Distraction,,,SV FIRE: +5  SV DISEASE: +5  SV COLD: +5  SV MAGIC: +5  SV POISON: +5,WAR CLR PAL SHD BRD,ALL,,,,True,True,True,,,,,
Gloves of Earthcrafting,,,STR: +5  WIS: +12  MANA: +50 SV FIRE: +5  SV COLD: +5  SV MAGIC: +5,DRU,HUM ELF HEF,Shield of Thorns (Spell),,,True,True,True,,,,,
Gloves of Fire,,,DEX: +10  CHA: +4  MANA: +10 SV FIRE: +8,WIZ MAG,ALL,Fingers of Fire,,,True,True,True,,,,,
Gloves of Harmony,,,STA: +2  WIS: +3  MANA: +20 SV FIRE: +2  SV POISON: +1,DRU,HUM ELF HEF HFL,,,,True,True,True,,,,,
Gloves of Kromzek Might,,,STR: +20,WAR,ALL except ERU HIE,,,,True,True,True,,,,,
Gloves of Stability,,,STR: +7  STA: +7  HP: +75 SV FIRE: +8  SV DISEASE: +8  SV COLD: +8  SV MAGIC: +8  SV POISON: +8,ALL except NEC WIZ MAG ENC,ALL,,,,True,True,True,,,,,
Gloves of the Bonecaster,,,STA: +4  CHA: +4  INT: +9  HP: +25 SV FIRE: +2  SV DISEASE: +2  SV COLD: +2  SV MAGIC: +1  SV POISON: +2,NEC,HUM ERU DEF GNM IKS,,,,True,False,True,,,,,
Gloves of the Gatecaller,,,,NEC WIZ MAG ENC,ALL,,,,True,True,True,,,,,
Gloves of the Invoker,,,INT: +10  AGI: +9  HP: +20  MANA: +35 SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +2  SV POISON: +3,WIZ,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Gloves of the Rock Climber,,,STR: +4  DEX: +5  STA: +2,ALL,ALL,,,,True,True,True,,,,,
Glowing Gloves,,,,ENC,HUM ERU HIE DEF GNM,,,,True,True,True,,,,,
Gnome Skin Gloves,,,DEX: +3  WIS: +2  AGI: +5,ALL except NEC WIZ MAG ENC,ALL except DWF HFL GNM,,,,True,False,False,,,,,
Goblin Forged Chainmail Gloves,,,HP: +10 SV POISON: -2,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except BAR TRL OGR,,,,False,False,False,,,,,
Goblin Sparring Gloves,,,SV POISON: +1,MNK,IKS,,,,False,False,True,,,,,
Gold Full Plate Gauntlets,,,,WAR CLR PAL SHD BRD,HUM BAR ERU HEF,,,,False,False,False,,,,,
Golden Efreeti Gauntlets,,,WIS: +5  INT: +5 SV DISEASE: +10,ALL,ALL except IKS,,,,True,True,True,,,,,
Golden Leaf Gauntlets,,,STR: +3  DEX: +2  STA: +2  WIS: +3  AGI: +2  MANA: +10 SV FIRE: +1  SV DISEASE: +1  SV COLD: +1  SV MAGIC: +4  SV POISON: +1,RNG,HUM ELF HEF HFL,,,,True,False,True,,,,,
Gossamer Gloves,,,,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,,,,True,False,False,,,,,
Griffon Talon Gloves,,,STR: +2,ALL,ALL,,,,True,False,False,,,,,
Grobb Oven Mittens,,,SV FIRE: +5,ALL except NEC WIZ MAG ENC,BAR TRL OGR IKS,,,,True,True,False,,,,,
Guardian Gauntlets,,,STR: +3  DEX: +5  AGI: +2 SV FIRE: +5  SV COLD: +5,WAR CLR PAL SHD BRD,ALL except IKS,,,,True,True,True,,,,,
Hands of Marr,,,STR: +7 AGI: +7 SV FIRE: +5 SV COLD: +5 SV MAGIC: +5,PAL,ALL,,,,True,True,False,,,,,
Haze Panther Gloves,,,STR: +8  DEX: +10  STA: +10,ROG,ALL except ERU HIE TRL OGR IKS,,,,False,False,False,,,,,
Heavy Dragonhide Gauntlets,,,STR: +6 SV FIRE: +10,WAR CLR PAL RNG SHD BRD ROG SHM,ALL,,,,True,True,False,,,,,
Ice Silk Gloves,,, CHA: +3  INT: +7  AGI: +10  HP: +10  MANA: +10 SV COLD: +9,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,,,,True,False,False,,,,,
Icicle Gloves,,,STA: +3  INT: +10  AGI: +9  HP: +15  MANA: +35 SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +3  SV POISON: +3,WIZ,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Iksar Scaled Gloves,,,STR: +3  DEX: +3  HP: +10,ALL except DRU NEC WIZ MAG ENC,ALL,,,,True,True,False,,,,,
Iksar Skin Gloves,,,CHA: +5  INT: +3  MANA: +10,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,,,,True,True,False,,,,,
Illusionist's Gloves,,,INT: +10  AGI: +10  HP: +30  MANA: +45 SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +3  SV POISON: +3,ENC,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Imbrued Platemail Gauntlets,,,DEX: +5  WIS: +5  HP: +10,BRD,HUM ELF HEF,,,,True,False,True,,,,,
Imbued Cabilis Scale Gloves,,,STR: +2  WIS: +2,WAR SHD SHM,IKS,,,,True,False,False,,,,,
Imbued Dwarven Chain Gloves (Brell Serilis),,,STR: +3  STA: +4 SV FIRE: +2,WAR CLR PAL BRD ROG,HUM ELF DEF HEF DWF HFL GNM,,,,True,False,False,,,,,
Imbued Dwarven Chain Gloves (Bristlebane),,,DEX: +3  AGI: +4 SV FIRE: +2,WAR CLR PAL BRD ROG,HUM ELF DEF HEF DWF HFL GNM,,,,True,False,False,,,,,
Imbued Dwarven Plate Gauntlets,,,WIS: +4 SV FIRE: +4,WAR CLR PAL,DWF HFL GNM,,,,True,False,False,,,,,
Imbued Elven Chainmail Gloves,,,CHA: +2  WIS: +3  INT: +3 SV MAGIC: +2,ALL except SHD MNK SHM NEC,ELF HIE HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Bertoxxulous),,,CHA: -2   WIS: +2   INT: +4 SV DISEASE: +2,WAR CLR PAL SHD,HUM HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Erollisi Marr),,,CHA: +2   WIS: +4,WAR CLR PAL BRD,HUM ELF HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Innoruuk),,,WIS: +2   INT: +4,WAR CLR SHD,HUM HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Karana),,,DEX: +2   WIS: +4,WAR CLR PAL BRD,HUM ELF HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Mithaniel Marr),,,STR: +4   WIS: +2 SV MAGIC: +2,WAR CLR PAL BRD,HUM ELF HEF,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Rallos Zek),,,STR: +4   STA: +2,WAR BRD,HUM BAR ELF HEF DWF HFL GNM,,,,False,False,False,,,,,
Imbued Field Plate Gauntlets (Rodcet Nife),,,STA: +2   WIS: +4,WAR CLR PAL BRD,HUM ELF HEF,,,,False,False,False,,,,,
Imbued Koada`Dal Mithril Gauntlets,,,STR: +4  DEX: +4  CHA: +4  WIS: +4,WAR CLR PAL BRD,ELF HIE HEF,,,,True,False,False,,,,,
Imbued Mithril Reinforced Gloves,,,CHA: +2  WIS: +1,WAR CLR PAL RNG DRU BRD ROG,HUM ELF HIE HEF,,,,True,False,False,,,,,
Imbued Mithril Studded Gloves,,,CHA: +2  WIS: +1,WAR CLR PAL RNG DRU BRD ROG,HUM ELF HIE HEF,,,,True,False,False,,,,,
Imbued Northman Ring Gauntlets,,,STR: +1  WIS: +2 SV COLD: +2,WAR BRD ROG SHM,HUM BAR HEF,,,,False,False,False,,,,,
Imbued Ogre War Gauntlets (Cazic Thule),,,STR: +6 SV MAGIC: +2 Deity: Cazic-Thule,WAR SHD,BAR TRL OGR,,,,True,False,False,,,,,
Imbued Ogre War Gauntlets (Rallos Zek),,,STR: +6 SV MAGIC: +2,WAR SHD,BAR TRL OGR,,,,True,False,False,,,,,
Imbued Steelsilk Gauntlets (Cazic Thule),,,STR: +7  DEX: +6  CHA: -2  INT: +2  HP: +8  MANA: +12 SV POISON: +4 Deity: Cazic-Thule,CLR SHD,ERU,,,,True,False,False,,,,,
Imbued Steelsilk Gauntlets (Prexus),,,STR: +6  DEX: +7  WIS: +2  HP: +8  MANA: +12 SV POISON: +4,CLR PAL,ERU,,,,True,False,False,,,,,
Imbued Steelsilk Gauntlets (Quellious),,,STR: +6  DEX: +6  CHA: +2  WIS: +1  HP: +8  MANA: +12 SV DISEASE: +2  SV POISON: +4,CLR PAL,ERU,,,,True,False,False,,,,,
Imbued Teir`Dal Chain Gloves,,,WIS: +3  INT: +3  AGI: +2 SV MAGIC: +2,WAR CLR SHD BRD ROG NEC WIZ MAG ENC,DEF HEF,,,,False,False,False,,,,,
Imbued Vale Reinforced Gloves,,,STA: +2  WIS: +1,WAR CLR PAL RNG DRU BRD ROG,HUM ELF HEF HFL,,,,True,False,False,,,,,
Imbued Vale Studded Gloves,,,STA: +2  WIS: +1,WAR CLR PAL RNG DRU BRD ROG,HUM ELF HEF HFL,,,,True,False,False,,,,,
Impskin Gloves,,,INT: +5  MANA: +10,ALL,ALL,,,,True,False,False,,,,,
Incandescent Gloves,,,STR: +3  CHA: +3  AGI: +3  MANA: +3,ENC,HUM ERU HIE DEF GNM,,,,True,True,False,,,,,
Incarnadine Gauntlets,,,DEX: +4  STA: +4  AGI: +4,WAR SHD,ALL except IKS,,,,True,True,False,,,,,
Indicolite Gauntlets,,,DEX: +5  STA: +5  HP: +50,WAR,ALL except IKS,,,,True,False,True,,,,,
Insidious Gloves,,,DEX: +10  CHA: +2  INT: +8  MANA: +5 SV DISEASE: +10,ENC,HUM ERU HIE DEF GNM,,,,True,False,True,,,,,
Ivy Etched Gauntlets,,,SV FIRE: +7  SV COLD: +7,RNG,HUM ELF HEF HFL,,,,True,True,False,,,,,
Jarsath Scale Gauntlets,,,HP: +20  MANA: +20,WAR CLR PAL SHD SHM,ALL except DWF TRL OGR HFL GNM,,,,True,True,True,,,,,
Jaundiced Bone Gauntlets,,,,SHM,BAR TRL OGR,Deftness,,,True,True,False,,,,,
Kedgemail Gauntlets,,,STR: +3  DEX: +5  MANA: +25,PAL RNG SHD BRD ROG SHM,ALL,,,,True,False,True,,,,,
Koada`Dal Mithril Gauntlets,,,,WAR CLR PAL BRD,ELF HIE HEF,,,,False,False,False,,,,,
Kobold Bone Gauntlets,,,STR: +3  AGI: +3  HP: +30,WAR PAL RNG,ALL,,,,True,False,False,,,,,
Kylong Gauntlets,,,WIS: +4  AGI: +4 SV DISEASE: +2  SV MAGIC: +2,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except BAR TRL OGR,,,,False,False,False,,,,,
Lambent Gauntlets,,,DEX: +5  CHA: +1,BRD,HUM ELF HEF,,,,True,True,False,,,,,
Laoch Combat Gauntlets,,,STR: +4  STA: +3  AGI: +5,ALL,ALL,,,,True,True,False,,,,,
Large Banded Gauntlets,,,,WAR CLR PAL RNG SHD BRD ROG SHM,BAR TRL OGR,,,,False,False,False,,,,,
Large Bronze Gauntlets,,,,WAR CLR PAL SHD BRD,BAR TRL OGR,,,,False,False,False,,,,,
Large Chainmail Gloves,,,,WAR CLR PAL RNG SHD BRD ROG SHM,BAR TRL OGR,,,,False,False,False,,,,,
Large Cloth Gloves,,,,ALL,BAR TRL OGR IKS,,,,False,False,False,,,,,
Large Fine Plate Gauntlets,,,,WAR SHD BRD,BAR TRL OGR,,,,False,False,False,,,,,
Large Leather Gloves,,,,ALL except NEC WIZ MAG ENC,BAR TRL OGR IKS,,,,False,False,False,,,,,
Large Ornate Chain Gloves,,,,WAR CLR PAL RNG SHD BRD ROG SHM,BAR TRL OGR,,,,False,False,False,,,,,
Large Plate Gauntlets,,,,WAR CLR PAL SHD BRD,BAR TRL OGR,,,,False,False,False,,,,,
Large Raw-Hide Gloves,,,,ALL except NEC WIZ MAG ENC,BAR TRL OGR IKS,,,,False,False,False,,,,,
Large Reinforced Gloves,,,,ALL except NEC WIZ MAG ENC,BAR TRL OGR IKS,,,,False,False,False,,,,,
Large Ringmail Gloves,,,,WAR CLR PAL RNG SHD BRD ROG SHM,BAR TRL OGR,,,,False,False,False,,,,,
Large Studded Gloves,,,,ALL except NEC WIZ MAG ENC,BAR ELF TRL OGR IKS,,,,False,False,False,,,,,
Large Tattered Gloves,,,,ALL except NEC WIZ MAG ENC,BAR TRL OGR IKS,,,,False,False,False,,,,,
Leather Gloves,,,,ALL except NEC WIZ MAG ENC,ALL except DWF HFL GNM,,,,False,False,False,,,,,
Leech Husk Gloves,,,,ALL except NEC WIZ MAG ENC,ALL except DWF HFL GNM,,,,False,False,False,,,,,
Legionnaire Scale Gauntlets,,,STR: +5  DEX: +5  HP: +20 SV POISON: +15,WAR,IKS,,,,True,True,True,,,,,
Lionskin Gloves,,,SV COLD: +2,ALL except NEC WIZ MAG ENC,ALL,,,,False,False,False,,,,,
Loam Encrusted Gloves,,,DEX: +8  INT: +4  HP: +10  MANA: +5 SV COLD: +10,NEC WIZ MAG ENC,HUM ERU HIE DEF GNM IKS,,,,True,True,False,,,,,
Lupine Claw Gauntlets,,,DEX: +3  AGI: +3,ALL,ALL,,,,True,False,False,,,,,
Lupine Forged Fists,,,,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except DWF TRL OGR HFL GNM,,,,False,False,False,,,,,
Lustrous Russet Gauntlets,,,DEX: +5  STA: +5  HP: +50,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except IKS,,,,True,False,True,,,,,
Maleficent Gloves,,,STA: +5  INT: +6  HP: +25  MANA: +30 SV FIRE: +5  SV COLD: +5,NEC,HUM ERU DEF GNM IKS,,,,True,True,True,,,,,
Malevolent Gauntlets,,,STR: +3  DEX: +1  STA: +1  INT: +3  AGI: +1  MANA: +10 SV MAGIC: +2,SHD,ALL except BAR ELF DWF HFL,,,,True,False,True,,,,,
Matchless Dragonhide Gauntlets,,,STR: +8 SV FIRE: +12,WAR CLR PAL RNG SHD BRD ROG SHM,ALL,,,,True,True,False,,,,,
Melodic Gauntlets,,,STR: +2  DEX: +1  CHA: +3  AGI: +1  HP: +15 SV FIRE: +1  SV COLD: +1  SV MAGIC: +1,BRD,HUM ELF HEF,,,,True,False,True,,,,,
Mesh Gauntlets,,,,ALL except NEC WIZ MAG ENC,ALL,,,,True,False,False,,,,,
Mischievous Dazzler Gloves,,,DEX: +10  INT: +10  HP: +10  MANA: +25 SV DISEASE: +5  SV POISON: +5,ENC,HUM ERU HIE DEF GNM,Nullify Magic,,,True,True,True,,,,,
Mithril Gauntlets,,,STR: +10  DEX: +15  HP: +75 SV COLD: +15,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except IKS,,,,True,False,False,,,,,
Mithril Reinforced Gloves,,,,WAR CLR PAL RNG SHD DRU BRD ROG,ELF HIE HEF,,,,False,False,False,,,,,
Mithril Studded Gloves,,,,WAR CLR PAL RNG DRU BRD ROG,ELF HIE HEF,,,,False,False,False,,,,,
Mrylokar's Gauntlets,,,,ROG,ALL except IKS,Cancel Magic,,,True,True,False,,,,,
Mystic Koada`Dal Mithril Gauntlets,,,STR: +4  DEX: +4  CHA: +4,WAR CLR PAL BRD,ELF HIE HEF,,,,True,False,False,,,,,
Nathsar Gauntlets,,,DEX: +4  WIS: +4 SV COLD: +2  SV MAGIC: +2,ALL except NEC WIZ MAG ENC,ALL,,,,True,True,False,,,,,
Nature Walker's Gauntlets,,,STA: +2  WIS: +2  AGI: +2  MANA: +25 SV COLD: +1  SV MAGIC: +2,DRU,HUM ELF HEF HFL,,,,True,False,True,,,,,
Netted Gloves,,,,ALL,ALL,,,,True,False,False,,,,,
Netted Kelp Gloves,,,STR: +4  STA: +6  CHA: -4  INT: +5 SV FIRE: +10,ALL,ALL,,,,True,True,False,,,,,
Noctivagant Gauntlets,,,STR: +2  DEX: +1  STA: +1  INT: +2  AGI: +1  MANA: +10 SV MAGIC: +2,SHD,HUM ERU DEF TRL OGR GNM IKS,,,,True,False,True,,,,,
Northman Ring Gauntlets,,,,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except DWF TRL OGR HFL GNM,,,,False,False,False,,,,,
Ogre Butcher Gloves,,,SV DISEASE: +25  SV POISON: +25,WAR SHD SHM,TRL OGR,,,,False,False,False,,,,,
Ogre Imbued Splint Gauntlets (Cazic Thule),,,STR: +1  WIS: +2 Deity: Cazic-Thule,WAR SHD SHM,HUM BAR HEF TRL OGR,,,,False,False,False,,,,,
Ogre Imbued Splint Gauntlets (Rallos Zek),,,STR: +3,WAR SHD SHM,HUM BAR HEF TRL OGR,,,,False,False,False,,,,,
Ogre Splintmail Gauntlets,,,,WAR CLR PAL RNG SHD BRD ROG SHM,HUM BAR ERU HEF TRL OGR IKS,,,,False,False,False,,,,,
Ogre War Plate Gauntlets,,,,WAR SHD,TRL OGR,,,,True,False,False,,,,,
Onyx Gauntlets,,,HP: +100  MANA: +75 SV FIRE: +3  SV DISEASE: +3  SV COLD: +3  SV MAGIC: +3  SV POISON: +3,ALL,ALL,,,,True,True,True,,,,,
Ornate Chain Gloves,,,,WAR CLR PAL RNG SHD BRD ROG SHM,ALL except DWF TRL OGR HFL GNM,,,,False,False,False,,,,,
Othmir Hide Gloves,,,SV COLD: +1,ALL except NEC WIZ MAG ENC,ALL,,,,False,False,False,,,,,
Otterhide Gloves,,,DEX: +3,WAR CLR PAL RNG SHD DRU MNK BRD ROG SHM,HUM BAR ERU ELF HIE DEF HEF TRL OGR IKS,,,,True,False,False,,,,,
Paineel Plate Gauntlets,,,,WAR CLR PAL RNG SHD BRD SHM,HUM BAR ERU ELF HIE DEF HEF,,,,False,False,False,,,,,
